date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier
2023-12-21,2023,12,Appartement,60.0,402000.0,6700.0,3,83000,Centre-ville
2023-12-19,2023,12,Appartement,50.0,104000.0,2080.0,3,83200,Est (La Valette / La Garde)
2023-12-15,2023,12,Appartement,33.0,97000.0,2939.39,2,83000,Centre-ville
2023-12-14,2023,12,Maison,22.0,50000.0,2272.73,1,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Maison,22.0,50000.0,2272.73,1,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,44.0,103000.0,2340.91,2,83000,Centre-ville
2023-12-15,2023,12,Appartement,75.0,93600.0,1248.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-28,2023,12,Appartement,43.0,160000.0,3720.93,2,83000,Centre-ville
2023-12-13,2023,12,Appartement,80.0,201390.0,2517.38,4,83000,Centre-ville
2023-12-22,2023,12,Maison,72.0,307000.0,4263.89,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,68.0,178000.0,2617.65,4,83000,Centre-ville
2023-11-25,2023,11,Maison,64.0,300220.0,4690.94,3,83200,Est (La Valette / La Garde)
2023-11-23,2023,11,Appartement,76.0,350000.0,4605.26,4,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,34.0,110980.0,3264.12,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,58.0,321000.0,5534.48,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,56.0,321000.0,5732.14,2,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,55.0,95000.0,1727.27,3,83000,Centre-ville
2023-12-20,2023,12,Appartement,45.0,428732.0,9527.38,2,83000,Centre-ville
2023-12-20,2023,12,Appartement,32.0,428732.0,13397.88,1,83000,Centre-ville
2023-12-20,2023,12,Appartement,77.0,428732.0,5567.95,3,83000,Centre-ville
2023-12-20,2023,12,Appartement,70.0,428732.0,6124.74,3,83000,Centre-ville
2023-12-20,2023,12,Appartement,55.0,428732.0,7795.13,2,83000,Centre-ville
2023-12-20,2023,12,Appartement,29.0,428732.0,14783.86,1,83000,Centre-ville
2023-12-20,2023,12,Appartement,32.0,428732.0,13397.88,1,83000,Centre-ville
2023-12-20,2023,12,Appartement,36.0,428732.0,11909.22,1,83000,Centre-ville
2023-12-19,2023,12,Appartement,24.0,102350.0,4264.58,2,83000,Centre-ville
2023-12-12,2023,12,Appartement,92.0,199000.0,2163.04,4,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,45.0,115000.0,2555.56,2,83000,Centre-ville
2023-12-27,2023,12,Appartement,40.0,115000.0,2875.0,2,83200,Est (La Valette / La Garde)
2023-12-29,2023,12,Appartement,35.0,88650.0,2532.86,2,83200,Est (La Valette / La Garde)
2023-12-15,2023,12,Appartement,75.0,163500.0,2180.0,4,83000,Centre-ville
2023-12-19,2023,12,Appartement,40.0,175000.0,4375.0,2,83000,Centre-ville
2023-12-11,2023,12,Appartement,37.0,77000.0,2081.08,2,83000,Centre-ville
2023-12-13,2023,12,Appartement,38.0,83500.0,2197.37,2,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Maison,60.0,210000.0,3500.0,4,83200,Est (La Valette / La Garde)
2023-12-12,2023,12,Appartement,60.0,353000.0,5883.33,3,83000,Centre-ville
2023-12-15,2023,12,Appartement,21.0,89640.0,4268.57,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-19,2023,12,Appartement,54.0,100000.0,1851.85,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,23.0,172300.0,7491.3,1,83000,Centre-ville
2023-12-15,2023,12,Appartement,58.0,200000.0,3448.28,3,83000,Centre-ville
2023-12-15,2023,12,Appartement,55.0,200000.0,3636.36,3,83000,Centre-ville
2023-12-15,2023,12,Maison,110.0,400000.0,3636.36,5,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,68.0,128000.0,1882.35,4,83000,Centre-ville
2023-12-18,2023,12,Appartement,33.0,74941.0,2270.94,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,20.0,91935.0,4596.75,1,83000,Centre-ville
2023-12-18,2023,12,Maison,80.0,305300.0,3816.25,5,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,58.0,215000.0,3706.9,3,83000,Centre-ville
2023-09-14,2023,9,Appartement,67.0,107000.0,1597.01,4,83200,Est (La Valette / La Garde)
2023-12-13,2023,12,Appartement,60.0,260000.0,4333.33,3,83200,Est (La Valette / La Garde)
2023-12-13,2023,12,Appartement,60.0,260000.0,4333.33,3,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,62.0,150400.0,2425.81,4,83200,Est (La Valette / La Garde)
2023-12-15,2023,12,Maison,63.0,320000.0,5079.37,4,83000,Centre-ville
2023-12-18,2023,12,Appartement,50.0,95000.0,1900.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,71.0,189000.0,2661.97,4,83000,Centre-ville
2023-12-15,2023,12,Maison,60.0,250000.0,4166.67,2,83200,Est (La Valette / La Garde)
2023-12-27,2023,12,Appartement,76.0,127000.0,1671.05,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,29.0,105000.0,3620.69,1,83200,Est (La Valette / La Garde)
2023-12-18,2023,12,Appartement,41.0,65000.0,1585.37,2,83200,Est (La Valette / La Garde)
2023-12-11,2023,12,Appartement,54.0,147000.0,2722.22,3,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,50.0,129500.0,2590.0,3,83200,Est (La Valette / La Garde)
2023-12-15,2023,12,Appartement,26.0,80590.0,3099.62,2,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,73.0,206000.0,2821.92,4,83000,Centre-ville
2023-12-27,2023,12,Appartement,63.0,236000.0,3746.03,4,83000,Centre-ville
2023-12-18,2023,12,Appartement,77.0,160000.0,2077.92,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-29,2023,12,Appartement,48.0,166000.0,3458.33,2,83000,Centre-ville
2023-12-18,2023,12,Appartement,43.0,115000.0,2674.42,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-22,2023,12,Appartement,39.0,97050.0,2488.46,2,83000,Centre-ville
2023-04-27,2023,4,Appartement,37.0,81000.0,2189.19,2,83000,Centre-ville
2023-12-14,2023,12,Appartement,74.0,160000.0,2162.16,3,83000,Centre-ville
2023-12-21,2023,12,Appartement,35.0,76000.0,2171.43,1,83000,Centre-ville
2023-12-22,2023,12,Appartement,53.0,150000.0,2830.19,3,83000,Centre-ville
2023-11-30,2023,11,Appartement,58.0,120000.0,2068.97,3,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,58.0,103000.0,1775.86,2,83000,Centre-ville
2023-12-21,2023,12,Appartement,72.0,188000.0,2611.11,3,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,95.0,342310.0,3603.26,4,83000,Centre-ville
2023-12-22,2023,12,Appartement,56.0,112500.0,2008.93,3,83200,Est (La Valette / La Garde)
2023-12-27,2023,12,Appartement,25.0,89000.0,3560.0,1,83000,Centre-ville
2023-12-12,2023,12,Appartement,107.0,365000.0,3411.21,5,83000,Centre-ville
2023-12-20,2023,12,Appartement,38.0,90000.0,2368.42,2,83200,Est (La Valette / La Garde)
2023-12-19,2023,12,Appartement,122.0,355000.0,2909.84,5,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,20.0,75000.0,3750.0,1,83000,Centre-ville
2023-12-21,2023,12,Appartement,46.0,145300.0,3158.7,2,83200,Est (La Valette / La Garde)
2023-12-14,2023,12,Appartement,30.0,79000.0,2633.33,2,83000,Centre-ville
2023-12-19,2023,12,Appartement,50.0,70000.0,1400.0,2,83000,Centre-ville
2023-12-08,2023,12,Appartement,75.0,430000.0,5733.33,3,83000,Centre-ville
2023-12-08,2023,12,Appartement,55.0,430000.0,7818.18,3,83000,Centre-ville
2023-12-08,2023,12,Appartement,75.0,430000.0,5733.33,3,83000,Centre-ville
2023-12-22,2023,12,Appartement,34.0,63000.0,1852.94,1,83200,Est (La Valette / La Garde)
2023-12-18,2023,12,Appartement,79.0,300000.0,3797.47,4,83000,Centre-ville
2023-12-22,2023,12,Appartement,71.0,265000.0,3732.39,4,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,30.0,69000.0,2300.0,1,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,47.0,325000.0,6914.89,2,83000,Centre-ville
2023-12-22,2023,12,Appartement,47.0,325000.0,6914.89,2,83000,Centre-ville
2023-12-22,2023,12,Appartement,51.0,325000.0,6372.55,2,83000,Centre-ville
2023-12-22,2023,12,Appartement,43.0,325000.0,7558.14,2,83000,Centre-ville
2023-12-05,2023,12,Maison,68.0,293000.0,4308.82,3,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Appartement,65.0,79000.0,1215.38,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,74.0,79000.0,1067.57,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,60.0,79000.0,1316.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,34.0,79000.0,2323.53,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,72.0,79000.0,1097.22,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,46.0,79000.0,1717.39,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-21,2023,12,Appartement,29.0,88500.0,3051.72,1,83000,Centre-ville
2023-12-19,2023,12,Appartement,66.0,174800.0,2648.48,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-15,2023,12,Appartement,15.0,80000.0,5333.33,2,83000,Centre-ville
2023-12-15,2023,12,Appartement,17.0,80000.0,4705.88,1,83000,Centre-ville
2023-12-19,2023,12,Appartement,81.0,210000.0,2592.59,4,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Appartement,57.0,255000.0,4473.68,3,83000,Centre-ville
2023-12-18,2023,12,Appartement,73.0,306080.0,4192.88,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-22,2023,12,Appartement,79.0,265000.0,3354.43,4,83000,Centre-ville
2023-12-27,2023,12,Appartement,55.0,98000.0,1781.82,3,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,68.0,150000.0,2205.88,3,83000,Centre-ville
2023-12-21,2023,12,Appartement,83.0,200000.0,2409.64,4,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,43.0,81000.0,1883.72,2,83000,Centre-ville
2023-08-10,2023,8,Appartement,59.0,183700.0,3113.56,3,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville
2023-12-28,2023,12,Appartement,64.0,380000.0,5937.5,4,83000,Centre-ville
2023-12-18,2023,12,Appartement,38.0,90000.0,2368.42,2,83000,Centre-ville
2023-12-19,2023,12,Appartement,52.0,135010.0,2596.35,3,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,54.0,110500.0,2046.3,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-05,2023,12,Maison,36.0,145000.0,4027.78,2,83000,Centre-ville
2023-12-19,2023,12,Appartement,17.0,69000.0,4058.82,1,83000,Centre-ville
2023-12-21,2023,12,Appartement,20.0,103000.0,5150.0,1,83000,Centre-ville
2023-12-20,2023,12,Appartement,63.0,105000.0,1666.67,3,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,73.0,227000.0,3109.59,4,83000,Centre-ville
2023-12-04,2023,12,Appartement,54.0,203300.0,3764.81,3,83000,Centre-ville
2023-12-20,2023,12,Appartement,48.0,161776.0,3370.33,2,83200,Est (La Valette / La Garde)
2023-12-20,2023,12,Maison,72.0,300000.0,4166.67,3,83000,Centre-ville
2023-12-21,2023,12,Appartement,151.0,258000.0,1708.61,6,83000,Centre-ville
2023-12-21,2023,12,Appartement,69.0,272250.0,3945.65,4,83000,Centre-ville
2023-12-22,2023,12,Appartement,57.0,94740.0,1662.11,3,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Maison,60.0,170000.0,2833.33,3,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,57.0,75000.0,1315.79,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-12,2023,12,Appartement,15.0,85000.0,5666.67,1,83000,Centre-ville
2023-12-12,2023,12,Appartement,25.0,85000.0,3400.0,1,83000,Centre-ville
2023-12-21,2023,12,Appartement,46.0,90000.0,1956.52,2,83200,Est (La Valette / La Garde)
2023-12-21,2023,12,Appartement,39.0,77000.0,1974.36,2,83000,Centre-ville
2023-12-27,2023,12,Appartement,49.0,363000.0,7408.16,3,83000,Centre-ville
2023-12-22,2023,12,Maison,91.0,280000.0,3076.92,5,83200,Est (La Valette / La Garde)
2023-12-22,2023,12,Appartement,35.0,107000.0,3057.14,2,83000,Centre-ville
2023-12-22,2023,12,Appartement,68.0,130000.0,1911.76,3,83000,Centre-ville
2023-12-21,2023,12,Appartement,30.0,68000.0,2266.67,1,83200,Est (La Valette / La Garde)
2023-12-29,2023,12,Maison,70.0,300000.0,4285.71,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-18,2023,12,Appartement,68.0,297520.0,4375.29,3,83000,Centre-ville
2023-12-28,2023,12,Appartement,25.0,85000.0,3400.0,1,83000,Centre-ville
2023-12-29,2023,12,Appartement,69.0,185000.0,2681.16,4,83000,Centre-ville
2023-12-28,2023,12,Appartement,70.0,212000.0,3028.57,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-29,2023,12,Appartement,52.0,104000.0,2000.0,2,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Appartement,43.0,87000.0,2023.26,2,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Appartement,60.0,135000.0,2250.0,3,83000,Centre-ville
2023-12-28,2023,12,Appartement,30.0,106000.0,3533.33,2,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Maison,80.0,410080.0,5126.0,4,83200,Est (La Valette / La Garde)
2023-12-28,2023,12,Appartement,39.0,58000.0,1487.18,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-29,2023,12,Appartement,78.0,256000.0,3282.05,5,83000,Centre-ville
2023-12-27,2023,12,Appartement,67.0,150000.0,2238.81,3,83000,Centre-ville
2023-12-20,2023,12,Appartement,74.0,210000.0,2837.84,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,72.0,210000.0,2916.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,65.0,210000.0,3230.77,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,46.0,210000.0,4565.22,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,60.0,210000.0,3500.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-20,2023,12,Appartement,34.0,210000.0,6176.47,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-12-28,2023,12,Appartement,50.0,202000.0,4040.0,3,83000,Centre-ville
2023-09-14,2023,9,Appartement,39.0,69300.0,1776.92,1,83000,Centre-ville
2023-09-14,2023,9,Appartement,57.0,108000.0,1894.74,3,83200,Est (La Valette / La Garde)
2023-09-21,2023,9,Appartement,53.0,160000.0,3018.87,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2023-05-11,2023,5,Appartement,62.0,118000.0,1903.23,4,83200,Est (La Valette / La Garde)
2023-10-26,2023,10,Appartement,74.0,86000.0,1162.16,2,83000,Centre-ville
2023-11-16,2023,11,Appartement,80.0,340000.0,4250.0,3,83000,Centre-ville
2024-01-08,2024,1,Appartement,78.0,397000.0,5089.74,4,83000,Centre-ville
2024-01-05,2024,1,Appartement,80.0,266500.0,3331.25,3,83000,Centre-ville
2024-01-08,2024,1,Maison,66.0,258000.0,3909.09,3,83200,Est (La Valette / La Garde)
2024-01-04,2024,1,Appartement,60.0,190000.0,3166.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-08,2024,1,Maison,48.0,317570.0,6616.04,3,83000,Centre-ville
2024-01-04,2024,1,Appartement,110.0,289000.0,2627.27,4,83000,Centre-ville
2024-01-08,2024,1,Appartement,54.0,117000.0,2166.67,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-04,2024,1,Appartement,24.0,32000.0,1333.33,1,83200,Est (La Valette / La Garde)
2024-01-04,2024,1,Appartement,98.0,195000.0,1989.8,5,83000,Centre-ville
2024-01-05,2024,1,Appartement,64.0,95000.0,1484.38,3,83000,Centre-ville
2024-01-08,2024,1,Appartement,37.0,87400.0,2362.16,2,83000,Centre-ville
2024-01-09,2024,1,Appartement,66.0,163500.0,2477.27,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-08,2024,1,Appartement,80.0,122000.0,1525.0,4,83200,Est (La Valette / La Garde)
2024-01-10,2024,1,Appartement,78.0,192100.0,2462.82,3,83000,Centre-ville
2024-01-05,2024,1,Appartement,40.0,70000.0,1750.0,2,83200,Est (La Valette / La Garde)
2024-01-04,2024,1,Appartement,23.0,35000.0,1521.74,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-04,2024,1,Appartement,100.0,190000.0,1900.0,4,83200,Est (La Valette / La Garde)
2024-01-08,2024,1,Maison,65.0,278000.0,4276.92,3,83000,Centre-ville
2024-01-05,2024,1,Appartement,40.0,75000.0,1875.0,2,83200,Est (La Valette / La Garde)
2024-01-11,2024,1,Appartement,39.0,188000.0,4820.51,2,83200,Est (La Valette / La Garde)
2024-01-08,2024,1,Appartement,68.0,222000.0,3264.71,3,83000,Centre-ville
2024-01-12,2024,1,Appartement,46.0,185000.0,4021.74,2,83000,Centre-ville
2024-01-15,2024,1,Appartement,52.0,55000.0,1057.69,3,83000,Centre-ville
2024-01-09,2024,1,Appartement,35.0,114300.0,3265.71,1,83000,Centre-ville
2024-01-12,2024,1,Appartement,67.0,154250.0,2302.24,3,83200,Est (La Valette / La Garde)
2024-01-10,2024,1,Appartement,36.0,102400.0,2844.44,2,83000,Centre-ville
2024-01-08,2024,1,Appartement,29.0,162000.0,5586.21,2,83200,Est (La Valette / La Garde)
2024-01-04,2024,1,Appartement,40.0,80000.0,2000.0,2,83000,Centre-ville
2024-01-09,2024,1,Appartement,59.0,174000.0,2949.15,3,83000,Centre-ville
2024-01-05,2024,1,Appartement,80.0,150000.0,1875.0,5,83200,Est (La Valette / La Garde)
2024-01-18,2024,1,Appartement,53.0,130000.0,2452.83,3,83000,Centre-ville
2024-01-08,2024,1,Appartement,40.0,137850.0,3446.25,2,83000,Centre-ville
2024-01-09,2024,1,Appartement,72.0,305000.0,4236.11,3,83200,Est (La Valette / La Garde)
2024-01-19,2024,1,Appartement,66.0,95000.0,1439.39,4,83000,Centre-ville
2024-01-11,2024,1,Appartement,58.0,70000.0,1206.9,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-05,2024,1,Appartement,70.0,120000.0,1714.29,4,83200,Est (La Valette / La Garde)
2024-01-12,2024,1,Appartement,34.0,59000.0,1735.29,2,83200,Est (La Valette / La Garde)
2024-01-17,2024,1,Appartement,84.0,243000.0,2892.86,4,83200,Est (La Valette / La Garde)
2024-01-09,2024,1,Appartement,38.0,81000.0,2131.58,2,83200,Est (La Valette / La Garde)
2024-01-22,2024,1,Appartement,41.0,200000.0,4878.05,2,83200,Est (La Valette / La Garde)
2024-01-22,2024,1,Appartement,41.0,200000.0,4878.05,2,83200,Est (La Valette / La Garde)
2024-01-22,2024,1,Appartement,21.0,200000.0,9523.81,1,83200,Est (La Valette / La Garde)
2024-01-12,2024,1,Maison,78.0,353140.0,4527.44,4,83200,Est (La Valette / La Garde)
2024-01-16,2024,1,Appartement,79.0,100000.0,1265.82,4,83200,Est (La Valette / La Garde)
2024-01-18,2024,1,Appartement,58.0,231550.0,3992.24,3,83000,Centre-ville
2024-01-04,2024,1,Appartement,46.0,140000.0,3043.48,2,83000,Centre-ville
2024-01-10,2024,1,Appartement,56.0,135000.0,2410.71,3,83000,Centre-ville
2024-01-18,2024,1,Appartement,73.0,355270.0,4866.71,3,83000,Centre-ville
2024-01-18,2024,1,Appartement,62.0,115000.0,1854.84,2,83000,Centre-ville
2024-01-05,2024,1,Maison,70.0,250000.0,3571.43,4,83200,Est (La Valette / La Garde)
2024-01-11,2024,1,Appartement,85.0,354000.0,4164.71,3,83000,Centre-ville
2024-01-18,2024,1,Appartement,21.0,75000.0,3571.43,1,83000,Centre-ville
2024-01-08,2024,1,Appartement,71.0,260000.0,3661.97,3,83000,Centre-ville
2024-01-03,2024,1,Appartement,67.0,121000.0,1805.97,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-19,2024,1,Appartement,54.0,106000.0,1962.96,3,83200,Est (La Valette / La Garde)
2024-01-12,2024,1,Appartement,30.0,112000.0,3733.33,1,83000,Centre-ville
2024-01-19,2024,1,Appartement,41.0,127000.0,3097.56,2,83000,Centre-ville
2024-01-18,2024,1,Appartement,68.0,137000.0,2014.71,4,83200,Est (La Valette / La Garde)
2024-01-18,2024,1,Appartement,88.0,305000.0,3465.91,4,83200,Est (La Valette / La Garde)
2024-01-05,2024,1,Appartement,49.0,113000.0,2306.12,2,83000,Centre-ville
2024-01-22,2024,1,Appartement,132.0,240000.0,1818.18,5,83200,Est (La Valette / La Garde)
2024-01-15,2024,1,Appartement,57.0,81500.0,1429.82,2,83000,Centre-ville
2024-01-18,2024,1,Appartement,50.0,137000.0,2740.0,2,83000,Centre-ville
2024-01-18,2024,1,Appartement,22.0,79000.0,3590.91,1,83000,Centre-ville
2024-01-16,2024,1,Appartement,49.0,105000.0,2142.86,2,83000,Centre-ville
2024-01-24,2024,1,Appartement,60.0,131500.0,2191.67,3,83200,Est (La Valette / La Garde)
2024-01-15,2024,1,Appartement,17.0,56300.0,3311.76,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-15,2024,1,Appartement,56.0,125000.0,2232.14,3,83200,Est (La Valette / La Garde)
2024-01-22,2024,1,Appartement,57.0,150000.0,2631.58,3,83000,Centre-ville
2024-01-18,2024,1,Appartement,57.0,104000.0,1824.56,3,83000,Centre-ville
2024-01-12,2024,1,Appartement,62.0,129500.0,2088.71,4,83200,Est (La Valette / La Garde)
2024-01-05,2024,1,Appartement,23.0,108000.0,4695.65,1,83000,Centre-ville
2024-01-22,2024,1,Appartement,60.0,112000.0,1866.67,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-23,2024,1,Appartement,21.0,57000.0,2714.29,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-25,2024,1,Appartement,63.0,180000.0,2857.14,3,83000,Centre-ville
2024-01-17,2024,1,Appartement,33.0,65000.0,1969.7,1,83000,Centre-ville
2024-01-23,2024,1,Maison,64.0,237000.0,3703.12,2,83200,Est (La Valette / La Garde)
2024-01-24,2024,1,Appartement,39.0,150000.0,3846.15,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
2024-01-22,2024,1,Appartement,68.0,115000.0,1691.18,4,83000,Centre-ville
2024-01-15,2024,1,Appartement,80.0,389000.0,4862.5,4,83000,Centre-ville
2024-01-19,2024,1,Appartement,75.0,389000.0,5186.67,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var)
