date,annee,mois,type_bien,surface,prix,prix_m2,pieces,code_postal,quartier,latitude,longitude
2023-07-07,2023,7,Appartement,60.0,228000.0,3800.0,3,83200,Est (La Valette / La Garde),43.135674,5.909733
2023-07-07,2023,7,Appartement,72.0,228000.0,3166.67,4,83200,Est (La Valette / La Garde),43.135674,5.909733
2023-06-23,2023,6,Appartement,41.0,92500.0,2256.1,2,83200,Est (La Valette / La Garde),43.128429,5.911795
2023-06-26,2023,6,Maison,57.0,272000.0,4771.93,3,83200,Est (La Valette / La Garde),43.14079,5.89577
2023-06-26,2023,6,Appartement,39.0,90000.0,2307.69,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123557,5.952553
2023-07-06,2023,7,Maison,120.0,362000.0,3016.67,5,83200,Est (La Valette / La Garde),43.144597,5.899616
2023-07-17,2023,7,Appartement,58.0,102000.0,1758.62,1,83000,Centre-ville,43.123431,5.933538
2023-06-28,2023,6,Appartement,35.0,82000.0,2342.86,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122586,5.955138
2023-06-27,2023,6,Appartement,40.0,146600.0,3665.0,2,83200,Est (La Valette / La Garde),43.14414,5.885949
2023-07-17,2023,7,Maison,87.0,352145.0,4047.64,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.116392,5.98062
2023-06-23,2023,6,Appartement,64.0,100000.0,1562.5,4,83200,Est (La Valette / La Garde),43.12891,5.90541
2023-07-17,2023,7,Appartement,57.0,137500.0,2412.28,3,83200,Est (La Valette / La Garde),43.12912,5.911572
2023-07-12,2023,7,Appartement,58.0,115500.0,1991.38,3,83200,Est (La Valette / La Garde),43.127521,5.917758
2023-07-10,2023,7,Appartement,34.0,70000.0,2058.82,2,83000,Centre-ville,43.111911,5.93562
2023-06-30,2023,6,Appartement,56.0,137000.0,2446.43,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126398,5.955042
2023-07-20,2023,7,Appartement,48.0,156000.0,3250.0,2,83000,Centre-ville,43.120356,5.939285
2023-07-11,2023,7,Appartement,92.0,190000.0,2065.22,4,83000,Centre-ville,43.116308,5.946369
2023-06-20,2023,6,Appartement,67.0,60000.0,895.52,4,83200,Est (La Valette / La Garde),43.13566,5.912983
2023-07-03,2023,7,Appartement,73.0,164820.0,2257.81,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122913,5.955039
2023-07-20,2023,7,Appartement,72.0,190000.0,2638.89,3,83000,Centre-ville,43.114204,5.937983
2023-07-17,2023,7,Appartement,12.0,114220.0,9518.33,1,83000,Centre-ville,43.107647,5.93788
2023-07-12,2023,7,Appartement,52.0,116000.0,2230.77,3,83200,Est (La Valette / La Garde),43.130122,5.918279
2023-07-18,2023,7,Appartement,51.0,143500.0,2813.73,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12125,5.948686
2023-07-12,2023,7,Appartement,78.0,132000.0,1692.31,4,83200,Est (La Valette / La Garde),43.130939,5.919896
2023-06-29,2023,6,Appartement,60.0,130000.0,2166.67,4,83200,Est (La Valette / La Garde),43.134265,5.90997
2023-06-30,2023,6,Appartement,60.0,105000.0,1750.0,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.120639,5.947099
2023-07-04,2023,7,Appartement,39.0,166500.0,4269.23,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125755,5.954793
2023-07-03,2023,7,Appartement,57.0,117500.0,2061.4,3,83000,Centre-ville,43.121603,5.945129
2023-07-18,2023,7,Appartement,52.0,235000.0,4519.23,2,83200,Est (La Valette / La Garde),43.148155,5.887412
2023-07-03,2023,7,Appartement,70.0,195100.0,2787.14,3,83200,Est (La Valette / La Garde),43.139315,5.90608
2023-07-17,2023,7,Maison,71.0,304289.5,4285.77,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122236,5.947586
2023-07-18,2023,7,Appartement,57.0,148000.0,2596.49,3,83000,Centre-ville,43.121603,5.945129
2023-07-18,2023,7,Appartement,57.0,126000.0,2210.53,3,83200,Est (La Valette / La Garde),43.134265,5.90997
2023-07-17,2023,7,Appartement,34.0,106845.0,3142.5,2,83000,Centre-ville,43.12457,5.926726
2023-06-28,2023,6,Appartement,92.0,255000.0,2771.74,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122534,5.95163
2023-06-30,2023,6,Appartement,53.0,170000.0,3207.55,3,83200,Est (La Valette / La Garde),43.150026,5.902206
2023-07-18,2023,7,Appartement,77.0,172000.0,2233.77,4,83000,Centre-ville,43.1209,5.932345
2023-07-12,2023,7,Appartement,68.0,214000.0,3147.06,4,83200,Est (La Valette / La Garde),43.135986,5.896769
2023-07-10,2023,7,Appartement,53.0,112000.0,2113.21,3,83200,Est (La Valette / La Garde),43.128192,5.904737
2023-07-06,2023,7,Appartement,62.0,116000.0,1870.97,3,83000,Centre-ville,43.119132,5.944675
2023-06-30,2023,6,Appartement,65.0,168392.0,2590.65,4,83000,Centre-ville,43.118951,5.947521
2023-07-12,2023,7,Appartement,66.0,230000.0,3484.85,3,83000,Centre-ville,43.129843,5.941313
2023-07-12,2023,7,Appartement,76.0,195000.0,2565.79,4,83000,Centre-ville,43.129843,5.941313
2023-07-18,2023,7,Appartement,53.0,115000.0,2169.81,2,83000,Centre-ville,43.121785,5.935607
2023-06-30,2023,6,Maison,90.0,450000.0,5000.0,3,83200,Est (La Valette / La Garde),43.13833,5.901885
2023-06-30,2023,6,Appartement,55.0,144000.0,2618.18,2,83000,Centre-ville,43.122526,5.933656
2023-07-03,2023,7,Appartement,65.0,138000.0,2123.08,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.125821,5.959189
2023-07-06,2023,7,Appartement,48.0,115000.0,2395.83,2,83200,Est (La Valette / La Garde),43.135986,5.896769
2023-06-23,2023,6,Appartement,75.0,252660.0,3368.8,4,83000,Centre-ville,43.131817,5.926691
2023-06-26,2023,6,Appartement,102.0,210000.0,2058.82,6,83200,Est (La Valette / La Garde),43.125889,5.900107
2023-07-10,2023,7,Appartement,100.0,185000.0,1850.0,4,83200,Est (La Valette / La Garde),43.133485,5.893851
2023-06-29,2023,6,Appartement,60.0,270000.0,4500.0,4,83200,Est (La Valette / La Garde),43.125429,5.903275
2023-06-30,2023,6,Appartement,86.0,225000.0,2616.28,4,83200,Est (La Valette / La Garde),43.141503,5.90973
2023-06-21,2023,6,Appartement,28.0,72000.0,2571.43,1,83200,Est (La Valette / La Garde),43.128771,5.91163
2023-07-20,2023,7,Appartement,44.0,116000.0,2636.36,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121136,5.948114
2023-06-28,2023,6,Appartement,66.0,157000.0,2378.79,3,83200,Est (La Valette / La Garde),43.134561,5.916283
2023-07-20,2023,7,Appartement,55.0,176000.0,3200.0,3,83200,Est (La Valette / La Garde),43.136972,5.898599
2023-06-28,2023,6,Appartement,35.0,128000.0,3657.14,2,83000,Centre-ville,43.129534,5.924375
2023-06-22,2023,6,Appartement,124.0,270000.0,2177.42,5,83000,Centre-ville,43.119164,5.940248
2023-07-20,2023,7,Appartement,47.0,166710.0,3547.02,3,83000,Centre-ville,43.131661,5.951661
2023-06-27,2023,6,Appartement,82.0,225681.0,2752.21,5,83000,Centre-ville,43.132996,5.923041
2023-07-24,2023,7,Appartement,51.0,168130.0,3296.67,2,83200,Est (La Valette / La Garde),43.143508,5.906404
2023-07-24,2023,7,Appartement,72.0,205000.0,2847.22,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.13043,5.967581
2023-07-20,2023,7,Appartement,42.0,135000.0,3214.29,2,83000,Centre-ville,43.131232,5.929024
2023-07-11,2023,7,Appartement,71.0,167000.0,2352.11,3,83000,Centre-ville,43.11746,5.937059
2023-07-24,2023,7,Appartement,56.0,115000.0,2053.57,3,83000,Centre-ville,43.118888,5.948884
2023-07-11,2023,7,Appartement,66.0,369000.0,5590.91,3,83000,Centre-ville,43.106528,5.935348
2023-07-11,2023,7,Appartement,42.0,86000.0,2047.62,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.131042,5.962999
2023-07-04,2023,7,Appartement,56.0,132000.0,2357.14,3,83200,Est (La Valette / La Garde),43.131042,5.910538
2023-06-26,2023,6,Appartement,20.0,101200.0,5060.0,2,83000,Centre-ville,43.124442,5.943918
2023-07-21,2023,7,Appartement,21.0,90000.0,4285.71,1,83200,Est (La Valette / La Garde),43.132624,5.920331
2023-07-13,2023,7,Appartement,81.0,228050.0,2815.43,4,83000,Centre-ville,43.125877,5.934236
2023-07-19,2023,7,Appartement,44.0,202000.0,4590.91,2,83000,Centre-ville,43.111225,5.936139
2023-07-10,2023,7,Appartement,63.0,323000.0,5126.98,3,83000,Centre-ville,43.109451,5.939766
2023-07-21,2023,7,Appartement,74.0,175000.0,2364.86,4,83200,Est (La Valette / La Garde),43.138559,5.887545
2023-07-26,2023,7,Appartement,79.0,331700.0,4198.73,3,83000,Centre-ville,43.114248,5.972378
2023-07-10,2023,7,Appartement,30.0,113000.0,3766.67,2,83000,Centre-ville,43.111728,5.935959
2023-07-05,2023,7,Appartement,62.0,143000.0,2306.45,3,83000,Centre-ville,43.127784,5.921634
2023-07-06,2023,7,Appartement,69.0,216100.0,3131.88,3,83200,Est (La Valette / La Garde),43.143737,5.885373
2023-07-18,2023,7,Appartement,82.0,265000.0,3231.71,4,83200,Est (La Valette / La Garde),43.139242,5.897075
2023-07-17,2023,7,Appartement,98.0,225000.0,2295.92,5,83200,Est (La Valette / La Garde),43.129397,5.912108
2023-07-24,2023,7,Appartement,40.0,217700.0,5442.5,2,83200,Est (La Valette / La Garde),43.140512,5.892764
2023-07-20,2023,7,Appartement,44.0,40000.0,909.09,2,83000,Centre-ville,43.121695,5.935093
2023-07-03,2023,7,Appartement,60.0,79000.0,1316.67,3,83200,Est (La Valette / La Garde),43.128791,5.915267
2023-07-17,2023,7,Maison,65.0,276700.0,4256.92,3,83200,Est (La Valette / La Garde),43.139564,5.908187
2023-06-27,2023,6,Appartement,66.0,143000.0,2166.67,3,83000,Centre-ville,43.129534,5.924375
2023-06-30,2023,6,Appartement,69.0,192000.0,2782.61,4,83200,Est (La Valette / La Garde),43.142156,5.898175
2023-07-26,2023,7,Maison,79.0,450000.0,5696.2,4,83000,Centre-ville,43.132223,5.938667
2023-07-18,2023,7,Appartement,54.0,152000.0,2814.81,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121182,5.950633
2023-07-25,2023,7,Maison,98.0,315000.0,3214.29,6,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133252,5.974046
2023-07-12,2023,7,Appartement,62.0,143000.0,2306.45,4,83200,Est (La Valette / La Garde),43.131483,5.911328
2023-07-21,2023,7,Appartement,67.0,209500.0,3126.87,3,83000,Centre-ville,43.122951,5.94068
2023-07-20,2023,7,Appartement,20.0,128000.0,6400.0,1,83000,Centre-ville,43.108406,5.933129
2023-07-21,2023,7,Appartement,67.0,185000.0,2761.19,3,83000,Centre-ville,43.122953,5.943986
2023-07-17,2023,7,Appartement,73.0,153000.0,2095.89,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.121522,5.948477
2023-07-12,2023,7,Appartement,52.0,116000.0,2230.77,3,83200,Est (La Valette / La Garde),43.129859,5.911379
2023-07-04,2023,7,Appartement,58.0,120000.0,2068.97,3,83000,Centre-ville,43.122453,5.945123
2023-06-29,2023,6,Appartement,35.0,68000.0,1942.86,1,83000,Centre-ville,43.120315,5.933718
2023-07-21,2023,7,Appartement,80.0,215000.0,2687.5,4,83200,Est (La Valette / La Garde),43.142999,5.906719
2023-07-24,2023,7,Appartement,29.0,138000.0,4758.62,1,83000,Centre-ville,43.108655,5.932537
2023-07-24,2023,7,Appartement,25.0,369500.0,14780.0,1,83000,Centre-ville,43.127931,5.940623
2023-07-24,2023,7,Appartement,56.0,369500.0,6598.21,2,83000,Centre-ville,43.127931,5.940623
2023-07-20,2023,7,Maison,80.0,335000.0,4187.5,4,83200,Est (La Valette / La Garde),43.157511,5.92243
2023-07-20,2023,7,Appartement,46.0,293315.0,6376.41,2,83000,Centre-ville,43.126809,5.929527
2023-07-04,2023,7,Appartement,54.0,189000.0,3500.0,3,83000,Centre-ville,43.115523,5.946084
2023-07-20,2023,7,Appartement,87.0,340000.0,3908.05,5,83000,Centre-ville,43.109856,5.936986
2023-07-10,2023,7,Appartement,15.0,52000.0,3466.67,1,83000,Centre-ville,43.124738,5.926543
2023-07-11,2023,7,Appartement,70.0,125000.0,1785.71,3,83200,Est (La Valette / La Garde),43.130348,5.919392
2023-07-19,2023,7,Appartement,63.0,287000.0,4555.56,2,83000,Centre-ville,43.112836,5.933054
2023-07-12,2023,7,Appartement,51.0,166000.0,3254.9,3,83000,Centre-ville,43.128324,5.937067
2023-06-27,2023,6,Appartement,30.0,65600.0,2186.67,1,83000,Centre-ville,43.1238,5.948276
2023-07-27,2023,7,Appartement,52.0,99500.0,1913.46,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126084,5.959845
2023-07-18,2023,7,Appartement,58.0,216000.0,3724.14,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),,
2023-07-18,2023,7,Maison,66.0,404570.0,6129.85,3,83200,Est (La Valette / La Garde),43.140512,5.895451
2023-07-04,2023,7,Appartement,35.0,90000.0,2571.43,2,83000,Centre-ville,43.122217,5.942475
2023-06-27,2023,6,Maison,80.0,332180.0,4152.25,4,83200,Est (La Valette / La Garde),43.130132,5.887725
2023-07-18,2023,7,Appartement,49.0,81000.0,1653.06,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.123665,5.952806
2023-07-24,2023,7,Appartement,56.0,162000.0,2892.86,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133322,5.97959
2023-07-12,2023,7,Appartement,92.0,156000.0,1695.65,5,83200,Est (La Valette / La Garde),43.127669,5.916868
2023-07-11,2023,7,Appartement,85.0,400000.0,4705.88,5,83000,Centre-ville,43.112836,5.933054
2023-07-29,2023,7,Appartement,54.0,144500.0,2675.93,3,83200,Est (La Valette / La Garde),43.14469,5.906058
2023-07-10,2023,7,Appartement,34.0,66500.0,1955.88,1,83000,Centre-ville,43.124391,5.927252
2023-07-28,2023,7,Maison,74.0,230000.0,3108.11,4,83200,Est (La Valette / La Garde),43.135263,5.915427
2023-06-30,2023,6,Appartement,59.0,190900.0,3235.59,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122257,5.975548
2023-07-28,2023,7,Appartement,45.0,62560.0,1390.22,2,83000,Centre-ville,43.123655,5.930672
2023-07-13,2023,7,Appartement,100.0,221000.0,2210.0,5,83000,Centre-ville,43.125877,5.932297
2023-07-31,2023,7,Appartement,109.0,280000.0,2568.81,3,83000,Centre-ville,43.117628,5.937052
2023-07-21,2023,7,Maison,81.0,370000.0,4567.9,5,83200,Est (La Valette / La Garde),43.149752,5.89557
2023-07-13,2023,7,Appartement,59.0,221000.0,3745.76,2,83000,Centre-ville,43.125877,5.932297
2023-07-20,2023,7,Appartement,83.0,238800.0,2877.11,3,83000,Centre-ville,43.131605,5.929491
2023-07-25,2023,7,Appartement,30.0,98593.0,3286.43,1,83000,Centre-ville,43.119794,5.932798
2023-07-31,2023,7,Appartement,40.0,232000.0,5800.0,2,83000,Centre-ville,43.126372,5.931813
2023-07-31,2023,7,Appartement,38.0,182680.0,4807.37,2,83200,Est (La Valette / La Garde),43.144745,5.908441
2023-07-04,2023,7,Appartement,53.0,133500.0,2518.87,2,83000,Centre-ville,43.127531,5.921288
2023-07-27,2023,7,Appartement,41.0,150000.0,3658.54,2,83200,Est (La Valette / La Garde),43.126681,5.899539
2023-07-21,2023,7,Appartement,22.0,63000.0,2863.64,1,83000,Centre-ville,43.122204,5.933083
2023-07-21,2023,7,Appartement,37.0,68850.0,1860.81,2,83200,Est (La Valette / La Garde),43.13401,5.912709
2023-07-18,2023,7,Appartement,65.0,187000.0,2876.92,2,83000,Centre-ville,43.127088,5.928328
2023-07-18,2023,7,Appartement,42.0,187000.0,4452.38,2,83000,Centre-ville,43.127088,5.928328
2023-07-07,2023,7,Appartement,28.0,180491.0,6446.11,2,83000,Centre-ville,43.110519,5.940331
2023-07-07,2023,7,Appartement,20.0,75000.0,3750.0,1,83000,Centre-ville,43.122318,5.943161
2023-07-07,2023,7,Appartement,79.0,258000.0,3265.82,4,83000,Centre-ville,43.130081,5.949794
2023-07-04,2023,7,Appartement,50.0,127500.0,2550.0,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.129229,5.964697
2023-07-05,2023,7,Appartement,69.0,206500.0,2992.75,3,83200,Est (La Valette / La Garde),43.134676,5.892313
2023-07-24,2023,7,Maison,53.0,315000.0,5943.4,3,83200,Est (La Valette / La Garde),43.141344,5.897081
2023-07-11,2023,7,Appartement,20.0,57500.0,2875.0,1,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122829,5.947914
2023-07-17,2023,7,Appartement,35.0,68000.0,1942.86,2,83000,Centre-ville,43.122204,5.933083
2023-07-17,2023,7,Appartement,31.0,68000.0,2193.55,1,83000,Centre-ville,43.122204,5.933083
2023-07-25,2023,7,Appartement,80.0,210870.0,2635.88,4,83000,Centre-ville,43.116786,5.942627
2023-07-27,2023,7,Appartement,35.0,155000.0,4428.57,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.128491,5.970516
2023-07-31,2023,7,Appartement,54.0,105000.0,1944.44,3,83200,Est (La Valette / La Garde),43.132421,5.918637
2023-07-19,2023,7,Appartement,80.0,181000.0,2262.5,5,83000,Centre-ville,43.118951,5.947521
2023-07-08,2023,7,Appartement,55.0,166100.0,3020.0,2,83200,Est (La Valette / La Garde),43.151096,5.899866
2023-07-03,2023,7,Appartement,54.0,105000.0,1944.44,2,83000,Centre-ville,43.12078,5.940606
2023-07-21,2023,7,Appartement,70.0,256000.0,3657.14,3,83200,Est (La Valette / La Garde),43.135588,5.915867
2023-07-06,2023,7,Maison,49.0,170000.0,3469.39,4,83200,Est (La Valette / La Garde),43.124147,5.888523
2023-07-10,2023,7,Appartement,57.0,128000.0,2245.61,3,83200,Est (La Valette / La Garde),43.13128,5.914468
2023-07-25,2023,7,Appartement,17.0,59500.0,3500.0,1,83000,Centre-ville,43.124003,5.93119
2023-07-31,2023,7,Appartement,54.0,190000.0,3518.52,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.1253,5.95218
2023-07-26,2023,7,Appartement,45.0,148000.0,3288.89,2,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.12475,5.948796
2023-07-28,2023,7,Appartement,66.0,377981.0,5726.98,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.133628,5.97799
2023-07-27,2023,7,Appartement,68.0,310000.0,4558.82,4,83000,Centre-ville,43.111242,5.949
2023-07-10,2023,7,Appartement,68.0,220000.0,3235.29,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.129856,5.980816
2023-07-10,2023,7,Appartement,32.0,85000.0,2656.25,1,83000,Centre-ville,43.13011,5.921182
2023-07-06,2023,7,Appartement,30.0,102000.0,3400.0,2,83000,Centre-ville,43.12786,5.941499
2023-07-05,2023,7,Appartement,70.0,189976.0,2713.94,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.122989,5.968832
2023-07-25,2023,7,Appartement,67.0,160000.0,2388.06,3,83000,Centre-ville,43.127916,5.928173
2023-07-24,2023,7,Appartement,76.0,163207.0,2147.46,4,83000,Centre-ville,43.118475,5.93905
2023-07-25,2023,7,Appartement,48.0,111000.0,2312.5,2,83200,Est (La Valette / La Garde),43.129108,5.911397
2023-07-17,2023,7,Appartement,60.0,156160.0,2602.67,3,83000,Centre-ville,43.130657,5.920912
2023-07-21,2023,7,Maison,145.0,425000.0,2931.03,6,83200,Est (La Valette / La Garde),43.164143,5.93704
2023-07-25,2023,7,Appartement,69.0,245900.0,3563.77,3,83000,Centre-ville,43.113821,5.979503
2023-07-25,2023,7,Appartement,78.0,450000.0,5769.23,4,83000,Centre-ville,43.110994,5.940638
2023-07-25,2023,7,Appartement,42.0,110000.0,2619.05,3,83200,Est (La Valette / La Garde),43.127862,5.919178
2023-08-01,2023,8,Appartement,47.0,132000.0,2808.51,2,83200,Est (La Valette / La Garde),43.12863,5.91848
2023-07-06,2023,7,Appartement,50.0,400000.0,8000.0,3,83200,Est (La Valette / La Garde),,
2023-07-06,2023,7,Appartement,38.0,400000.0,10526.32,2,83200,Est (La Valette / La Garde),,
2023-07-06,2023,7,Appartement,27.0,400000.0,14814.81,2,83200,Est (La Valette / La Garde),,
2023-07-06,2023,7,Appartement,64.0,400000.0,6250.0,4,83200,Est (La Valette / La Garde),,
2023-07-06,2023,7,Appartement,43.0,400000.0,9302.33,3,83200,Est (La Valette / La Garde),,
2023-07-06,2023,7,Appartement,45.0,95000.0,2111.11,2,83200,Est (La Valette / La Garde),43.132236,5.913238
2023-07-11,2023,7,Appartement,71.0,338000.0,4760.56,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.132011,5.953186
2023-07-28,2023,7,Appartement,49.0,201427.0,4110.76,3,83000,Centre-ville,43.115027,5.952776
2023-07-06,2023,7,Appartement,30.0,75000.0,2500.0,1,83200,Est (La Valette / La Garde),43.132236,5.913238
2023-07-06,2023,7,Appartement,73.0,245000.0,3356.16,3,83200,Est (La Valette / La Garde),43.132236,5.913238
2023-07-12,2023,7,Appartement,74.0,180000.0,2432.43,4,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.126979,5.985416
2023-07-24,2023,7,Appartement,58.0,215000.0,3706.9,3,83000,Centre-ville,43.111738,5.939786
2023-07-26,2023,7,Appartement,64.0,125000.0,1953.12,3,83200,Est (La Valette / La Garde),43.129281,5.913644
2023-07-27,2023,7,Appartement,15.0,113000.0,7533.33,1,83000,Centre-ville,43.123679,5.930836
2023-07-11,2023,7,Appartement,60.0,40000.0,666.67,3,83200,Est (La Valette / La Garde),,
2023-07-11,2023,7,Appartement,60.0,40000.0,666.67,3,83200,Est (La Valette / La Garde),,
2023-07-11,2023,7,Appartement,60.0,40000.0,666.67,3,83200,Est (La Valette / La Garde),,
2023-07-28,2023,7,Appartement,59.0,109275.0,1852.12,3,83000,Centre-ville,43.122929,5.941877
2023-07-24,2023,7,Appartement,40.0,140950.0,3523.75,2,83000,Centre-ville,43.127612,5.941371
2023-07-28,2023,7,Appartement,44.0,390000.0,8863.64,1,83000,Centre-ville,43.120836,5.934924
2023-07-28,2023,7,Appartement,42.0,390000.0,9285.71,1,83000,Centre-ville,43.120836,5.934924
2023-07-28,2023,7,Appartement,42.0,390000.0,9285.71,1,83000,Centre-ville,43.120836,5.934924
2023-07-28,2023,7,Appartement,42.0,390000.0,9285.71,1,83000,Centre-ville,43.120836,5.934924
2023-07-06,2023,7,Appartement,45.0,134000.0,2977.78,2,83000,Centre-ville,43.123679,5.94019
2023-07-28,2023,7,Appartement,40.0,89300.0,2232.5,3,83200,Est (La Valette / La Garde),43.130382,5.915221
2023-07-12,2023,7,Appartement,66.0,135000.0,2045.45,3,83100,Ouest (Le Mourillon / Saint-Jean-du-Var),43.124714,5.964159
2023-07-11,2023,7,Appartement,89.0,307000.0,3449.44,5,83200,Est (La Valette / La Garde),43.128573,5.892966
2023-07-11,2023,7,Appartement,82.0,307000.0,3743.9,5,83200,Est (La Valette / La Garde),43.128573,5.892966
